user_id,age,account_tier,loyalty_score
user_2732,62,Platinum,0.55
user_2733,72,Platinum,0.84
user_2734,72,Silver,0.88
user_2735,46,Platinum,0.34
user_2736,53,Gold,0.1
user_2737,43,Platinum,0.78
user_2738,19,Gold,0.21
user_2739,31,Platinum,0.08
user_2740,63,Silver,0.09
user_2741,23,Silver,0.43
user_2742,37,Platinum,0.25
user_2743,44,Gold,0.23
user_2744,59,Gold,0.21
user_2745,25,Gold,0.23
user_2746,63,Silver,0.79
user_2747,72,Gold,0.35
user_2748,33,Platinum,0.17
user_2749,52,Platinum,0.95
user_2750,74,Platinum,0.72
user_2751,21,Platinum,0.93
user_2752,33,Platinum,0.82
user_2753,39,Gold,0.03
user_2754,22,Platinum,0.65
user_2755,28,Gold,0.72
user_2756,34,Platinum,0.57
user_2757,66,Gold,0.92
user_2758,26,Gold,0.26
user_2759,29,Platinum,0.36
user_2760,65,Silver,0.39
user_2761,25,Gold,0.31
user_2762,72,Platinum,0.08
user_2763,40,Silver,0.97
user_2764,64,Platinum,0.66
user_2765,30,Silver,0.93
user_2766,22,Silver,0.06
user_2767,71,Platinum,0.77
user_2768,57,Platinum,0.6
user_2769,68,Silver,0.74
user_2770,56,Gold,0.42
user_2771,77,Silver,0.52
user_2772,66,Silver,0.64
user_2773,30,Silver,0.7
user_2774,43,Silver,0.72
user_2775,56,Platinum,0.12
user_2776,66,Gold,0.82
user_2777,22,Silver,0.56
user_2778,50,Silver,0.68
user_2779,38,Platinum,0.3
user_2780,19,Platinum,0.87
user_2781,22,Gold,0.26
user_2782,75,Silver,0.56
user_2783,19,Gold,0.91
user_2784,28,Silver,0.11
user_2785,44,Silver,0.84
user_2786,24,Platinum,0.06
user_2787,60,Silver,0.07
user_2788,60,Gold,0.78
user_2789,37,Platinum,0.95
user_2790,43,Gold,0.11
user_2791,25,Gold,0.88
user_2792,39,Gold,0.16
user_2793,35,Silver,0.26
user_2794,32,Gold,0.71
user_2795,67,Gold,0.85
user_2796,29,Platinum,0.82
user_2797,66,Platinum,0.92
user_2798,53,Gold,0.92
user_2799,70,Silver,0.84
user_2800,54,Platinum,0.53
user_2801,62,Silver,0.05
user_2802,19,Gold,0.79
user_2803,48,Gold,0.65
user_2804,53,Gold,0.36
user_2805,24,Gold,0.07
user_2806,48,Gold,0.89
user_2807,51,Gold,0.39
user_2808,63,Gold,0.25
user_2809,70,Gold,0.47
user_2810,56,Gold,0.08
user_2811,26,Silver,0.12
user_2812,73,Platinum,0.42
user_2813,78,Silver,0.93
user_2814,40,Gold,0.05
user_2815,77,Gold,0.08
user_2816,28,Silver,0.65
user_2817,78,Silver,0.28
user_2818,36,Silver,0.23
user_2819,70,Gold,0.48
user_2820,65,Silver,0.38
user_2821,63,Gold,0.69
user_2822,32,Silver,0.78
user_2823,25,Gold,0.04
user_2824,22,Silver,0.63
user_2825,63,Silver,0.79
user_2826,47,Silver,0.12
user_2827,72,Platinum,0.78
user_2828,23,Gold,0.06
user_2829,42,Silver,0.35
user_2830,66,Gold,0.92
user_2831,67,Platinum,0.96
user_2832,50,Platinum,0.42
user_2833,28,Platinum,0.48
user_2834,25,Silver,0.48
user_2835,36,Silver,0.84
user_2836,35,Platinum,0.84
user_2837,49,Silver,0.48
user_2838,74,Platinum,0.25
user_2839,18,Platinum,0.64
user_2840,42,Platinum,0.38
user_2841,54,Platinum,0.8
user_2842,38,Platinum,0.87
user_2843,38,Gold,0.89
user_2844,27,Gold,0.29
user_2845,64,Platinum,0.31
user_2846,40,Silver,0.26
user_2847,71,Gold,0.46
user_2848,66,Platinum,0.38
user_2849,52,Silver,0.04
user_2850,18,Platinum,0.97
user_2851,30,Gold,0.74
user_2852,46,Silver,0.29
user_2853,55,Gold,0.98
user_2854,64,Gold,0.07
user_2855,40,Silver,0.21
user_2856,70,Platinum,0.23
user_2857,60,Platinum,0.6
user_2858,42,Silver,0.77
user_2859,26,Silver,0.45
user_2860,47,Silver,0.91
user_2861,28,Platinum,0.37
user_2862,40,Gold,0.43
user_2863,51,Gold,0.89
user_2864,73,Silver,0.97
user_2865,61,Gold,0.71
user_2866,32,Platinum,0.55
user_2867,51,Platinum,0.3
user_2868,78,Platinum,0.43
user_2869,55,Silver,0.89
user_2870,44,Silver,0.06
user_2871,41,Platinum,0.48
user_2872,25,Platinum,1.0
user_2873,74,Silver,0.96
user_2874,43,Gold,0.94
user_2875,47,Gold,0.58
user_2876,27,Silver,0.37
user_2877,79,Gold,0.56
user_2878,67,Platinum,0.7
user_2879,22,Silver,0.42
user_2880,66,Platinum,0.88
user_2881,71,Gold,0.09
user_2882,38,Silver,0.91
user_2883,33,Platinum,0.69
user_2884,69,Silver,0.29
user_2885,28,Platinum,0.88
user_2886,19,Gold,0.51
user_2887,72,Gold,0.98
user_2888,37,Gold,0.4
user_2889,72,Gold,0.22
user_2890,47,Gold,0.17
user_2891,22,Platinum,0.6
user_2892,59,Silver,0.17
user_2893,49,Gold,0.78
user_2894,66,Platinum,0.16
user_2895,41,Gold,0.08
user_2896,25,Silver,0.72
user_2897,57,Platinum,0.49
user_2898,64,Silver,0.79
user_2899,48,Platinum,0.11
user_2900,61,Gold,0.79
user_2901,65,Platinum,0.81
user_2902,67,Platinum,0.49
user_2903,49,Platinum,0.34
user_2904,72,Gold,0.12
user_2905,42,Silver,0.03
user_2906,24,Gold,0.76
user_2907,31,Platinum,0.33
user_2908,65,Silver,0.82
user_2909,22,Silver,0.59
user_2910,72,Platinum,0.61
user_2911,57,Platinum,0.94
user_2912,29,Gold,0.91
user_2913,36,Silver,0.98
user_2914,78,Gold,0.85
user_2915,68,Gold,0.95
user_2916,76,Silver,0.08
user_2917,56,Silver,0.27
user_2918,56,Silver,0.91
user_2919,37,Platinum,0.45
user_2920,18,Platinum,0.3
user_2921,36,Platinum,0.45
user_2922,24,Gold,0.7
user_2923,33,Platinum,0.78
user_2924,73,Silver,0.83
user_2925,77,Platinum,0.54
user_2926,19,Silver,0.54
user_2927,65,Silver,0.07
user_2928,41,Platinum,0.46
user_2929,79,Gold,0.39
user_2930,29,Platinum,0.41
user_2931,71,Silver,0.32
user_2932,21,Gold,0.15
user_2933,78,Gold,0.5
user_2934,77,Gold,0.5
user_2935,24,Silver,0.09
user_2936,47,Silver,0.11
user_2937,34,Silver,0.17
user_2938,33,Silver,0.81
user_2939,71,Silver,0.74
user_2940,59,Silver,0.35
user_2941,66,Silver,0.58
user_2942,41,Gold,0.27
user_2943,71,Platinum,0.67
user_2944,57,Gold,0.93
user_2945,70,Platinum,0.89
user_2946,66,Platinum,0.09
user_2947,73,Silver,0.06
user_2948,34,Gold,0.51
user_2949,19,Gold,0.93
user_2950,42,Gold,0.65
user_2951,67,Gold,0.39
user_2952,20,Gold,0.47
user_2953,76,Silver,0.71
user_2954,55,Gold,0.83
user_2955,30,Platinum,0.74
user_2956,40,Platinum,0.88
user_2957,62,Silver,0.25
user_2958,50,Gold,0.05
user_2959,77,Silver,0.28
user_2960,45,Gold,0.37
user_2961,55,Platinum,0.48
user_2962,62,Gold,0.31
user_2963,47,Gold,0.01
user_2964,31,Silver,0.32
user_2965,63,Platinum,0.37
user_2966,70,Gold,0.76
user_2967,27,Silver,0.73
user_2968,40,Platinum,0.9
user_2969,77,Silver,0.21
user_2970,72,Gold,0.11
user_2971,79,Gold,0.19
user_2972,44,Platinum,0.97
user_2973,30,Platinum,0.45
user_2974,47,Gold,0.04
user_2975,51,Platinum,0.3
user_2976,54,Platinum,0.28
user_2977,57,Silver,0.31
user_2978,26,Platinum,0.02
user_2979,49,Gold,0.97
user_2980,48,Platinum,0.15
user_2981,47,Silver,0.07
user_2982,34,Gold,0.67
user_2983,25,Platinum,0.16
user_2984,72,Gold,0.26
user_2985,28,Platinum,0.13
user_2986,67,Gold,0.12
user_2987,24,Silver,0.61
user_2988,57,Silver,0.44
user_2989,53,Silver,0.27
user_2990,77,Platinum,0.96
user_2991,53,Silver,0.39
user_2992,73,Platinum,0.01
user_2993,55,Gold,0.73
user_2994,60,Platinum,0.75
user_2995,70,Platinum,0.51
user_2996,50,Gold,0.3
user_2997,33,Silver,0.05
user_2998,33,Platinum,0.19
user_2999,33,Silver,0.95
user_3000,68,Gold,0.57
user_3001,19,Gold,0.2
user_3002,22,Silver,0.17
user_3003,67,Silver,0.3
user_3004,26,Platinum,0.06
user_3005,19,Silver,0.75
user_3006,48,Platinum,0.74
user_3007,33,Platinum,0.4
user_3008,65,Gold,0.97
user_3009,57,Silver,0.41
user_3010,74,Silver,0.35
user_3011,69,Silver,0.89
user_3012,41,Gold,0.51
user_3013,33,Gold,0.79
user_3014,58,Silver,0.03
user_3015,25,Silver,0.93
user_3016,31,Silver,0.2
user_3017,20,Platinum,0.33
user_3018,49,Platinum,0.09
user_3019,67,Platinum,0.67
user_3020,71,Silver,0.05
user_3021,39,Platinum,0.48
user_3022,72,Silver,0.88
user_3023,72,Platinum,0.01
user_3024,28,Gold,0.8
user_3025,32,Platinum,0.61
user_3026,44,Silver,0.71
user_3027,51,Platinum,0.85
user_3028,71,Platinum,0.56
user_3029,49,Gold,0.16
user_3030,20,Silver,0.4
user_3031,77,Silver,0.7
user_3032,24,Silver,0.47
user_3033,44,Silver,0.33
user_3034,79,Gold,0.27
user_3035,77,Platinum,0.69
user_3036,57,Silver,0.21
user_3037,75,Silver,0.71
user_3038,39,Silver,0.6
user_3039,38,Silver,0.77
user_3040,72,Silver,0.3
user_3041,60,Gold,0.78
user_3042,60,Silver,0.62
user_3043,54,Platinum,0.29
user_3044,75,Silver,0.21
user_3045,31,Silver,0.66
user_3046,25,Platinum,0.94
user_3047,28,Silver,0.5
user_3048,68,Platinum,0.81
user_3049,61,Silver,0.3
user_3050,75,Platinum,0.54
user_3051,50,Silver,0.98
user_3052,51,Platinum,0.21
user_3053,45,Silver,0.58
user_3054,62,Gold,0.65
user_3055,60,Silver,0.73
user_3056,30,Platinum,0.51
user_3057,54,Gold,0.87
user_3058,56,Gold,0.92
user_3059,59,Silver,0.23
user_3060,22,Silver,0.13
user_3061,36,Silver,0.42
user_3062,32,Silver,0.75
user_3063,71,Platinum,0.92
user_3064,26,Silver,0.67
user_3065,79,Platinum,0.36
user_3066,28,Gold,0.22
user_3067,60,Platinum,0.42
user_3068,53,Gold,0.12
user_3069,25,Silver,0.36
user_3070,34,Platinum,0.47
user_3071,43,Silver,0.19
user_3072,79,Platinum,0.99
user_3073,44,Platinum,0.17
user_3074,68,Gold,0.67
user_3075,41,Silver,0.57
user_3076,19,Platinum,0.44
user_3077,50,Platinum,0.13
user_3078,38,Gold,0.94
user_3079,30,Silver,0.27
user_3080,79,Silver,0.99
user_3081,45,Gold,0.82
user_3082,19,Platinum,0.63
user_3083,31,Silver,0.17
user_3084,55,Gold,0.26
user_3085,42,Gold,0.16
user_3086,65,Gold,0.51
user_3087,40,Gold,0.82
user_3088,77,Platinum,0.53
user_3089,62,Gold,0.67
user_3090,54,Gold,0.46
user_3091,78,Platinum,0.66
user_3092,18,Platinum,0.17
user_3093,61,Silver,0.19
user_3094,78,Gold,0.36
user_3095,42,Gold,0.24
user_3096,67,Silver,0.75
user_3097,28,Silver,0.12
user_3098,65,Gold,0.96
user_3099,75,Gold,0.2
user_3100,66,Silver,0.57
user_3101,66,Silver,0.91
user_3102,58,Gold,0.65
user_3103,43,Platinum,0.51
user_3104,36,Platinum,0.53
user_3105,25,Silver,0.5
user_3106,20,Gold,0.91
user_3107,53,Silver,0.26
user_3108,18,Platinum,0.04
user_3109,69,Silver,0.19
user_3110,54,Gold,0.99
user_3111,45,Silver,0.15
user_3112,42,Platinum,0.97
user_3113,63,Silver,0.06
user_3114,63,Gold,0.88
user_3115,19,Silver,0.99
user_3116,33,Platinum,0.52
user_3117,68,Platinum,0.96
user_3118,61,Gold,0.93
user_3119,56,Gold,0.06
user_3120,61,Gold,0.95
user_3121,50,Platinum,0.3
user_3122,30,Silver,0.08
user_3123,49,Silver,0.26
user_3124,46,Platinum,0.32
user_3125,50,Platinum,0.9
user_3126,66,Platinum,0.76
user_3127,25,Silver,0.91
user_3128,24,Gold,0.47
user_3129,74,Gold,0.2
user_3130,24,Gold,0.54
user_3131,31,Platinum,0.74
user_3132,26,Platinum,0.12
user_3133,20,Gold,0.29
user_3134,73,Platinum,0.24
user_3135,77,Silver,0.01
user_3136,31,Gold,0.01
user_3137,78,Platinum,0.74
user_3138,57,Silver,0.36
user_3139,41,Platinum,0.36
user_3140,66,Gold,0.49
user_3141,75,Gold,0.5
user_3142,47,Platinum,0.27
user_3143,31,Gold,0.15
user_3144,75,Silver,0.24
user_3145,49,Platinum,0.84
user_3146,40,Platinum,0.14
user_3147,25,Silver,0.05
user_3148,22,Silver,0.88
user_3149,51,Gold,0.96
user_3150,47,Gold,0.14
user_3151,49,Gold,0.93
user_3152,42,Gold,0.02
user_3153,19,Platinum,0.39
user_3154,58,Platinum,0.99
user_3155,25,Gold,0.42
user_3156,56,Silver,0.46
user_3157,60,Silver,0.84
user_3158,76,Silver,0.77
user_3159,79,Platinum,0.69
user_3160,64,Platinum,0.2
user_3161,62,Gold,0.69
user_3162,22,Gold,0.58
user_3163,47,Silver,0.83
user_3164,51,Silver,0.55
user_3165,39,Gold,0.28
user_3166,51,Gold,0.62
user_3167,48,Gold,0.42
user_3168,19,Gold,0.48
user_3169,18,Platinum,0.99
user_3170,59,Gold,0.65
user_3171,71,Silver,0.15
user_3172,40,Platinum,0.49
user_3173,20,Silver,0.87
user_3174,37,Gold,0.77
user_3175,26,Gold,0.5
user_3176,73,Silver,0.29
user_3177,37,Gold,0.03
user_3178,31,Platinum,0.28
user_3179,59,Gold,0.95
user_3180,34,Silver,0.07
user_3181,41,Gold,0.16
user_3182,73,Gold,0.65
user_3183,72,Platinum,0.03
user_3184,55,Platinum,0.91
user_3185,23,Gold,0.72
user_3186,31,Gold,0.5
user_3187,22,Silver,0.82
user_3188,70,Silver,0.49
user_3189,19,Gold,0.64
user_3190,23,Gold,0.77
user_3191,74,Platinum,0.93
user_3192,63,Gold,0.85
user_3193,42,Gold,0.48
user_3194,25,Platinum,0.55
user_3195,47,Platinum,0.87
user_3196,76,Gold,0.85
user_3197,70,Platinum,0.23
user_3198,41,Silver,0.79
user_3199,22,Silver,0.84
user_3200,57,Platinum,0.82
user_3201,46,Gold,0.75
user_3202,66,Silver,0.89
user_3203,50,Silver,0.64
user_3204,44,Platinum,0.29
user_3205,41,Silver,0.13
user_3206,29,Gold,0.34
user_3207,61,Silver,0.32
user_3208,24,Silver,0.9
user_3209,63,Silver,0.86
user_3210,20,Gold,0.82
user_3211,35,Silver,0.1
user_3212,49,Silver,0.61
user_3213,71,Platinum,0.34
user_3214,35,Gold,0.66
user_3215,49,Gold,0.71
user_3216,29,Silver,0.35
user_3217,29,Platinum,0.12
user_3218,62,Silver,0.82
user_3219,42,Gold,0.41
user_3220,30,Silver,0.63
user_3221,47,Platinum,0.17
user_3222,27,Gold,0.32
user_3223,65,Platinum,0.56
user_3224,38,Platinum,0.06
user_3225,79,Gold,0.15
user_3226,29,Gold,0.36
user_3227,72,Silver,0.23
user_3228,40,Silver,0.44
user_3229,70,Gold,0.42
user_3230,45,Gold,0.57
user_3231,21,Gold,0.9
user_3232,21,Silver,0.21
user_3233,46,Platinum,0.37
user_3234,19,Gold,0.03
user_3235,22,Platinum,0.91
user_3236,18,Silver,0.54
user_3237,74,Silver,0.53
user_3238,50,Gold,0.29
user_3239,26,Platinum,0.51
user_3240,44,Platinum,0.95
user_3241,61,Platinum,0.8
user_3242,49,Gold,0.15
user_3243,58,Gold,0.72
user_3244,45,Platinum,0.67
user_3245,52,Gold,0.97
user_3246,50,Gold,0.52
user_3247,59,Platinum,0.15
user_3248,59,Silver,0.42
user_3249,57,Platinum,0.12
user_3250,73,Gold,0.07
user_3251,22,Gold,0.51
user_3252,40,Silver,0.99
user_3253,79,Silver,0.94
user_3254,67,Silver,0.55
user_3255,61,Gold,0.92
user_3256,56,Silver,0.05
user_3257,47,Gold,0.69
user_3258,32,Platinum,0.62
user_3259,78,Gold,0.73
user_3260,61,Platinum,0.64
user_3261,73,Silver,0.98
user_3262,43,Gold,0.4
user_3263,61,Gold,0.78
user_3264,29,Platinum,0.56
user_3265,39,Silver,0.32
user_3266,24,Platinum,0.35
user_3267,34,Platinum,0.21
user_3268,41,Gold,0.74
user_3269,32,Silver,0.79
user_3270,70,Platinum,0.1
user_3271,55,Platinum,0.07
user_3272,58,Silver,0.86
user_3273,24,Platinum,0.5
user_3274,74,Silver,0.14
user_3275,76,Gold,0.68
user_3276,73,Gold,0.01
user_3277,48,Platinum,0.04
user_3278,67,Gold,0.57
user_3279,43,Gold,0.87
user_3280,67,Platinum,0.82
user_3281,46,Gold,0.13
user_3282,44,Gold,0.98
user_3283,43,Platinum,0.68
user_3284,38,Gold,0.39
user_3285,42,Gold,0.74
user_3286,44,Gold,0.39
user_3287,22,Gold,0.61
user_3288,35,Platinum,0.32
user_3289,42,Gold,0.87
user_3290,21,Platinum,0.93
user_3291,44,Platinum,0.3
user_3292,50,Gold,0.68
user_3293,22,Platinum,0.85
user_3294,26,Gold,0.61
user_3295,74,Silver,0.15
user_3296,47,Gold,0.03
user_3297,24,Silver,0.94
user_3298,54,Platinum,0.24
user_3299,45,Silver,0.27
user_3300,25,Silver,0.39
user_3301,57,Gold,0.17
user_3302,39,Silver,0.7
user_3303,79,Silver,0.88
user_3304,20,Platinum,0.84
user_3305,76,Gold,0.27
user_3306,53,Platinum,0.5
user_3307,18,Silver,0.77
user_3308,79,Gold,0.16
user_3309,31,Silver,0.48
user_3310,35,Gold,0.22
user_3311,38,Silver,0.03
user_3312,27,Silver,0.77
user_3313,18,Gold,0.37
user_3314,30,Platinum,0.1
user_3315,60,Platinum,0.47
user_3316,77,Silver,0.35
user_3317,66,Silver,0.12
user_3318,60,Silver,0.34
user_3319,72,Platinum,0.56
user_3320,55,Silver,0.28
user_3321,52,Gold,0.48
user_3322,36,Platinum,0.58
user_3323,63,Platinum,0.55
user_3324,45,Silver,0.4
user_3325,55,Gold,0.33
user_3326,44,Gold,0.2
user_3327,50,Platinum,0.81
user_3328,64,Platinum,0.84
user_3329,22,Silver,0.48
user_3330,26,Platinum,0.46
user_3331,52,Platinum,0.45
user_3332,48,Silver,0.05
user_3333,75,Platinum,0.26
user_3334,43,Gold,0.85
user_3335,24,Gold,0.31
user_3336,56,Silver,0.82
user_3337,74,Platinum,0.09
user_3338,25,Platinum,0.38
user_3339,68,Silver,0.33
user_3340,37,Platinum,0.09
user_3341,43,Gold,0.42
user_3342,30,Silver,0.66
user_3343,58,Platinum,0.23
user_3344,61,Gold,0.29
user_3345,45,Silver,0.42
user_3346,75,Platinum,0.15
user_3347,33,Silver,0.99
user_3348,77,Platinum,0.22
user_3349,36,Platinum,0.64
user_3350,74,Gold,0.5
user_3351,23,Platinum,0.52
user_3352,53,Platinum,0.99
user_3353,51,Gold,0.66
user_3354,36,Gold,0.62
user_3355,57,Gold,0.04
user_3356,18,Silver,0.42
user_3357,59,Platinum,0.49
user_3358,18,Silver,0.06
user_3359,57,Silver,0.49
user_3360,45,Silver,0.13
user_3361,77,Silver,0.93
user_3362,70,Platinum,0.68
user_3363,45,Platinum,0.87
user_3364,27,Platinum,0.01
user_3365,60,Platinum,0.85
user_3366,63,Silver,0.37
user_3367,66,Gold,0.09
user_3368,25,Platinum,0.72
user_3369,23,Platinum,0.44
user_3370,21,Silver,0.51
user_3371,54,Gold,0.88
user_3372,50,Platinum,0.42
user_3373,25,Platinum,0.01
user_3374,42,Platinum,0.61
user_3375,30,Gold,0.98
user_3376,47,Gold,0.58
user_3377,22,Silver,0.23
user_3378,71,Platinum,0.08
user_3379,73,Gold,0.57
user_3380,40,Gold,0.16
user_3381,75,Silver,0.0
user_3382,38,Silver,0.97
user_3383,40,Silver,0.8
user_3384,26,Silver,0.25
user_3385,27,Platinum,0.77
user_3386,29,Silver,0.8
user_3387,67,Silver,0.97
user_3388,62,Silver,0.34
user_3389,76,Platinum,0.27
user_3390,18,Platinum,0.83
user_3391,60,Gold,0.56
user_3392,28,Silver,0.2
user_3393,50,Silver,0.72
user_3394,37,Platinum,0.92
user_3395,55,Gold,0.72
user_3396,54,Silver,0.22
user_3397,47,Platinum,0.27
user_3398,48,Silver,0.17
user_3399,72,Silver,0.46
user_3400,31,Gold,0.19
user_3401,46,Silver,0.75
user_3402,59,Silver,0.24
user_3403,62,Gold,0.14
user_3404,58,Platinum,0.34
user_3405,78,Platinum,0.9
user_3406,71,Gold,0.45
user_3407,39,Platinum,0.34
user_3408,35,Gold,0.82
user_3409,24,Gold,0.73
user_3410,57,Gold,0.47
user_3411,44,Silver,0.05
user_3412,58,Gold,0.83
user_3413,32,Gold,0.93
user_3414,73,Platinum,0.89
user_3415,36,Platinum,0.02
user_3416,25,Platinum,0.05
user_3417,72,Gold,0.57
user_3418,66,Gold,0.28
user_3419,18,Platinum,0.07
user_3420,31,Silver,0.48
user_3421,61,Platinum,0.42
user_3422,47,Platinum,0.96
user_3423,70,Gold,0.43
user_3424,79,Platinum,0.46
user_3425,42,Platinum,0.26
user_3426,58,Platinum,0.98
user_3427,55,Gold,0.74
user_3428,45,Silver,0.1
user_3429,36,Platinum,0.57
user_3430,71,Platinum,0.62
user_3431,41,Platinum,0.9
user_3432,25,Platinum,0.31
user_3433,36,Platinum,0.71
user_3434,79,Silver,0.21
user_3435,59,Platinum,0.3
user_3436,73,Gold,0.1
user_3437,70,Silver,0.23
user_3438,28,Platinum,0.33
user_3439,60,Silver,0.19
user_3440,68,Gold,0.05
user_3441,71,Silver,0.64
user_3442,50,Gold,0.25
user_3443,61,Platinum,0.51
user_3444,26,Gold,0.78
user_3445,28,Platinum,0.52
user_3446,41,Platinum,0.9
user_3447,27,Silver,0.31
user_3448,41,Gold,0.75
user_3449,50,Gold,0.77
user_3450,66,Silver,0.15
user_3451,42,Platinum,0.9
user_3452,77,Platinum,0.58
user_3453,47,Silver,0.71
user_3454,36,Gold,0.57
user_3455,74,Silver,0.8
user_3456,72,Silver,0.71
user_3457,47,Silver,0.1
user_3458,45,Gold,0.74
user_3459,19,Platinum,0.22
user_3460,49,Platinum,0.85
user_3461,74,Platinum,0.32
user_3462,36,Silver,0.41
user_3463,72,Gold,0.27
user_3464,47,Gold,0.61
user_3465,73,Gold,0.54
user_3466,74,Gold,0.52
user_3467,64,Platinum,0.98
user_3468,56,Silver,0.17
user_3469,59,Gold,0.16
user_3470,31,Silver,0.45
user_3471,36,Gold,0.28
user_3472,63,Gold,0.09
user_3473,62,Silver,0.99
user_3474,41,Silver,0.59
user_3475,29,Gold,0.86
user_3476,22,Silver,0.66
user_3477,71,Platinum,0.26
user_3478,51,Silver,0.73
user_3479,70,Gold,0.34
user_3480,75,Gold,0.5
user_3481,36,Platinum,0.96
user_3482,54,Platinum,0.11
user_3483,26,Gold,0.1
user_3484,76,Gold,0.96
user_3485,51,Gold,0.71
user_3486,72,Silver,0.55
user_3487,20,Silver,0.1
user_3488,59,Gold,0.46
user_3489,18,Silver,0.27
user_3490,66,Platinum,0.46
user_3491,74,Platinum,0.68
user_3492,73,Platinum,0.32
user_3493,20,Gold,0.25
user_3494,30,Gold,0.49
user_3495,38,Silver,0.82
user_3496,27,Gold,0.83
user_3497,38,Gold,0.37
user_3498,73,Platinum,0.89
user_3499,39,Silver,0.59
user_3500,56,Gold,0.93
user_3501,25,Silver,0.56
user_3502,58,Gold,0.65
user_3503,62,Gold,0.61
user_3504,39,Gold,0.4
user_3505,73,Platinum,0.8
user_3506,73,Silver,0.62
user_3507,53,Gold,0.61
user_3508,78,Silver,0.49
user_3509,52,Gold,0.77
user_3510,24,Platinum,0.37
user_3511,71,Platinum,0.88
user_3512,67,Silver,0.71
user_3513,43,Platinum,0.18
user_3514,46,Silver,0.35
user_3515,56,Platinum,0.65
user_3516,78,Platinum,0.71
user_3517,58,Platinum,0.71
user_3518,31,Silver,0.13
user_3519,56,Gold,0.1
user_3520,70,Gold,0.38
user_3521,74,Platinum,0.81
user_3522,62,Gold,0.12
user_3523,39,Gold,0.7
user_3524,58,Platinum,0.27
user_3525,70,Platinum,0.76
user_3526,47,Silver,0.78
user_3527,74,Gold,0.48
user_3528,22,Gold,0.75
user_3529,18,Silver,0.19
user_3530,29,Gold,0.25
user_3531,75,Silver,0.85
user_3532,53,Gold,0.98
user_3533,29,Silver,0.51
user_3534,37,Gold,0.55
user_3535,61,Platinum,0.86
user_3536,62,Platinum,0.5
user_3537,72,Silver,0.68
user_3538,19,Gold,0.55
user_3539,23,Gold,0.54
user_3540,49,Platinum,0.77
user_3541,57,Platinum,0.21
user_3542,66,Silver,0.3
user_3543,34,Silver,0.23
user_3544,40,Platinum,0.37
user_3545,27,Silver,0.45
user_3546,42,Silver,0.5
user_3547,36,Gold,0.86
user_3548,38,Silver,0.41
user_3549,63,Silver,0.65
user_3550,74,Platinum,0.58
user_3551,66,Silver,0.88
user_3552,35,Platinum,0.36
user_3553,24,Gold,0.32
user_3554,49,Gold,0.58
user_3555,78,Gold,0.05
user_3556,18,Silver,0.35
user_3557,50,Gold,0.34
user_3558,26,Silver,0.21
user_3559,23,Platinum,0.04
user_3560,69,Platinum,0.3
user_3561,74,Platinum,0.5
user_3562,60,Silver,0.52
user_3563,78,Silver,0.94
user_3564,43,Platinum,0.87
user_3565,73,Silver,0.02
user_3566,61,Platinum,0.73
user_3567,25,Gold,0.17
user_3568,36,Platinum,0.43
user_3569,22,Gold,0.86
user_3570,65,Gold,0.78
user_3571,53,Silver,0.41
user_3572,78,Gold,0.48
user_3573,63,Gold,0.97
user_3574,79,Platinum,0.57
user_3575,71,Silver,0.69
user_3576,48,Platinum,0.26
user_3577,69,Platinum,0.37
user_3578,76,Platinum,0.92
user_3579,78,Silver,0.18
user_3580,72,Gold,0.47
user_3581,54,Gold,0.26
user_3582,61,Platinum,0.51
user_3583,35,Gold,0.14
user_3584,54,Silver,0.96
user_3585,70,Gold,0.87
user_3586,21,Silver,0.51
user_3587,36,Platinum,0.65
user_3588,32,Silver,0.73
user_3589,56,Gold,0.2
user_3590,30,Gold,0.5
user_3591,62,Platinum,0.84
user_3592,24,Silver,0.32
user_3593,64,Gold,0.8
user_3594,58,Platinum,0.51
user_3595,31,Platinum,0.25
user_3596,37,Platinum,0.09
user_3597,40,Silver,0.2
user_3598,71,Silver,0.68
user_3599,74,Silver,0.17
user_3600,64,Gold,0.35
user_3601,62,Gold,0.29
user_3602,45,Silver,0.45
user_3603,54,Gold,0.94
user_3604,28,Silver,0.84
user_3605,49,Gold,0.03
user_3606,29,Silver,0.01
user_3607,77,Gold,1.0
user_3608,76,Gold,0.77
user_3609,47,Platinum,0.06
user_3610,34,Gold,0.67
user_3611,45,Gold,0.39
user_3612,49,Gold,0.6
user_3613,18,Silver,0.92
user_3614,21,Silver,0.07
user_3615,67,Silver,0.05
user_3616,61,Gold,0.45
user_3617,26,Platinum,0.14
user_3618,35,Silver,0.94
user_3619,22,Platinum,0.3
user_3620,50,Platinum,0.1
user_3621,19,Silver,0.39
user_3622,40,Platinum,0.87
user_3623,76,Silver,0.19
user_3624,76,Silver,0.03
user_3625,19,Silver,0.52
user_3626,77,Gold,0.52
user_3627,76,Silver,0.0
user_3628,47,Platinum,0.44
user_3629,19,Silver,0.79
user_3630,42,Gold,0.68
user_3631,25,Silver,0.75
user_3632,22,Gold,0.2
user_3633,34,Silver,0.65
user_3634,43,Platinum,0.2
user_3635,73,Gold,0.16
user_3636,73,Platinum,0.16
user_3637,74,Silver,0.08
user_3638,58,Silver,0.09
user_3639,31,Gold,0.4
user_3640,62,Gold,0.84
user_3641,46,Silver,0.23
user_3642,71,Silver,0.87
user_3643,26,Gold,0.19
