ACTION_ID,VALUE,MEMBERSHIP_LEVEL,CREATION_TIMESTAMP
ACTION_3771,1610,Bronze,1746672256065
ACTION_3772,6737,Bronze,1737831471956
ACTION_3773,6892,Platinum,1724231544433
ACTION_3774,3560,Gold,1744902819092
ACTION_3775,9706,,1736459416741
ACTION_3776,466,Bronze,1736820103461
ACTION_3777,805,Silver,1719400943380
ACTION_3778,948,Bronze,1724040655430
ACTION_3779,7477,Silver,1732091180996
ACTION_3780,3235,Platinum,1745938688771
ACTION_3781,9754,Gold,1740083727381
ACTION_3782,256,Silver,1736678140233
ACTION_3783,,Silver,1720587800727
ACTION_3784,6292,Platinum,1725909337436
ACTION_3785,9327,,1734487857767
ACTION_3786,8267,Gold,1747460341714
ACTION_3787,6721,Bronze,1747788628199
ACTION_3788,2402,Bronze,1736458016041
ACTION_3789,8347,Silver,1723434236184
ACTION_3790,5396,Silver,1749496383818
ACTION_3791,7918,Platinum,1747428457655
ACTION_3792,8113,Gold,1739533489792
ACTION_3793,8177,Gold,1725584144437
ACTION_3794,6957,Bronze,1724655359721
ACTION_3795,3197,Silver,1728117669306
ACTION_3796,2310,Bronze,1740350490458
ACTION_3797,731,Bronze,1746920164978
ACTION_3798,2474,Bronze,1727535444473
ACTION_3799,6641,Platinum,1730652169500
ACTION_3800,5214,Platinum,1728211131818
ACTION_3801,530,Silver,1732813507487
ACTION_3802,,Gold,1745330407500
ACTION_3803,7211,Platinum,1731589114452
ACTION_3804,8405,Bronze,1728463573810
ACTION_3805,7798,Platinum,1734925837261
ACTION_3806,,Silver,1747372879928
ACTION_3807,,,1721328177782
ACTION_3808,9909,Silver,1746151549518
ACTION_3809,6119,Bronze,1720285379377
ACTION_3810,4512,Gold,1733679538021
ACTION_3811,4224,Bronze,1736983338219
ACTION_3812,9381,Silver,1740689409226
ACTION_3813,8470,Gold,1734880423815
ACTION_3814,6882,Bronze,1741874662373
ACTION_3815,3695,Bronze,1723275086342
ACTION_3816,2529,Gold,1726537237682
ACTION_3817,,,1729954871918
ACTION_3818,7325,Gold,1722024936043
ACTION_3819,1193,Gold,1721089372073
ACTION_3820,,,1732738596800
ACTION_3821,9242,,1730367783220
ACTION_3822,7753,,1728133405762
ACTION_3823,7661,Platinum,1736758384053
ACTION_3824,4024,,1742614471117
ACTION_3825,9026,Bronze,1728853882501
ACTION_3826,2036,Bronze,1748720543605
ACTION_3827,2508,Gold,1732951201474
ACTION_3828,2635,,1728235623420
ACTION_3829,2043,Platinum,1721199167235
ACTION_3830,9053,Bronze,1748447725338
ACTION_3831,5741,Gold,1749899567089
ACTION_3832,4220,Gold,1743699161923
ACTION_3833,5436,Platinum,1744294911574
ACTION_3834,8942,Bronze,1722310207468
ACTION_3835,5537,Bronze,1732856601276
ACTION_3836,2196,Silver,1723145510884
ACTION_3837,7245,Silver,1728155426397
ACTION_3838,6101,Silver,1722958415768
ACTION_3839,7547,Platinum,1747075385082
ACTION_3840,8357,Platinum,1730668223048
ACTION_3841,8630,Silver,1727003443310
ACTION_3842,9327,Bronze,1728046176272
ACTION_3843,,Bronze,1739702504588
ACTION_3844,1609,Bronze,1746449206296
ACTION_3845,7275,Gold,1722593293732
ACTION_3846,5532,Bronze,1719568056175
ACTION_3847,1333,Gold,1733920131277
ACTION_3848,8355,Gold,1722195444358
ACTION_3849,2287,,1742235185200
ACTION_3850,710,Bronze,1728540790231
ACTION_3851,,Silver,1744258867590
ACTION_3852,723,Bronze,1734132846182
ACTION_3853,,,1748175476687
ACTION_3854,9726,Platinum,1727109599536
ACTION_3855,,Gold,1746574637140
ACTION_3856,460,,1739769647730
ACTION_3857,,,1747796482755
ACTION_3858,4227,Platinum,1742334809344
ACTION_3859,2621,Bronze,1729201184047
ACTION_3860,1071,Platinum,1722832274024
ACTION_3861,8322,Gold,1734620691929
ACTION_3862,2863,Platinum,1722695027953
ACTION_3863,8189,Bronze,1740397631237
ACTION_3864,2989,Gold,1735218239512
ACTION_3865,5675,Gold,1721140616116
ACTION_3866,8626,Gold,1735627568351
ACTION_3867,1349,,1727616549299
ACTION_3868,4859,Bronze,1723573972220
ACTION_3869,5894,Silver,1724254306999
ACTION_3870,,Bronze,1740031602941
ACTION_3871,7070,Bronze,1732784163140
ACTION_3872,6607,Platinum,1735281905685
ACTION_3873,5268,,1740252002309
ACTION_3874,4068,Gold,1718887516952
ACTION_3875,3888,Bronze,1747412592587
ACTION_3876,7805,,1740621298386
ACTION_3877,7888,,1742101151626
ACTION_3878,2662,Silver,1739357590006
ACTION_3879,7784,Silver,1726258041449
ACTION_3880,7374,Bronze,1738104391822
ACTION_3881,3397,,1739485949297
ACTION_3882,8828,Gold,1726239476804
ACTION_3883,9891,Silver,1748063896503
ACTION_3884,3625,Bronze,1745243428929
ACTION_3885,1270,Platinum,1723332541561
ACTION_3886,5595,Platinum,1721631737847
ACTION_3887,9532,Gold,1732913116429
ACTION_3888,5839,Gold,1732660880140
ACTION_3889,3481,Platinum,1738085671199
ACTION_3890,5291,Gold,1730135151525
ACTION_3891,3248,Silver,1746797850954
ACTION_3892,3584,Silver,1742080544495
ACTION_3893,6600,Silver,1748665256787
ACTION_3894,3741,Silver,1734035609782
ACTION_3895,3617,Gold,1750110591905
ACTION_3896,1025,Bronze,1737426319696
ACTION_3897,6650,Silver,1724337551848
ACTION_3898,3368,Silver,1748498190023
ACTION_3899,2216,Silver,1723591730584
ACTION_3900,5101,Platinum,1746295968905
ACTION_3901,2987,Platinum,1743627320139
ACTION_3902,4023,Gold,1731055703611
ACTION_3903,1540,Silver,1741126027615
ACTION_3904,6613,Bronze,1750159469105
ACTION_3905,3187,Gold,1725031018834
ACTION_3906,8384,,1734796932460
ACTION_3907,8144,Gold,1719165186939
ACTION_3908,3658,Bronze,1740864454699
ACTION_3909,7682,Gold,1748206002452
ACTION_3910,6351,Gold,1726389706436
ACTION_3911,613,Platinum,1741443520617
ACTION_3912,,Bronze,1723774556626
ACTION_3913,7635,,1734822047454
ACTION_3914,9214,Silver,1723806211400
ACTION_3915,2826,Platinum,1734243961268
ACTION_3916,4384,Bronze,1740165689490
ACTION_3917,3362,Silver,1750050557375
ACTION_3918,,Platinum,1722254179311
ACTION_3919,7997,,1735940528666
ACTION_3920,3402,,1732509889092
ACTION_3921,257,Bronze,1744676392051
ACTION_3922,4241,Gold,1748512139220
ACTION_3923,1850,Platinum,1719493566852
ACTION_3924,,Silver,1740627566012
ACTION_3925,1315,Gold,1719081563038
ACTION_3926,637,Bronze,1737099397246
ACTION_3927,8049,Platinum,1741418433849
ACTION_3928,3229,Silver,1746058783314
ACTION_3929,628,Gold,1728746909133
ACTION_3930,,Bronze,1728929074729
ACTION_3931,,Platinum,1746462139196
ACTION_3932,1775,,1724399222685
ACTION_3933,9144,,1725108315201
ACTION_3934,1311,,1742202941804
ACTION_3935,1294,Silver,1720553313998
ACTION_3936,5415,Gold,1740457837766
ACTION_3937,2693,Gold,1727353426684
ACTION_3938,6754,Gold,1729943562266
ACTION_3939,2624,,1719525454726
ACTION_3940,714,Bronze,1742044373903
ACTION_3941,,Bronze,1738712336699
ACTION_3942,5662,Silver,1736111180320
ACTION_3943,7388,,1734115333078
ACTION_3944,555,Platinum,1747480024963
ACTION_3945,2271,Bronze,1742432998622
ACTION_3946,8162,Bronze,1732261703589
ACTION_3947,1333,Platinum,1744658895224
ACTION_3948,6778,Gold,1738991147397
ACTION_3949,468,Silver,1749966030117
ACTION_3950,,Silver,1731528776336
ACTION_3951,2171,,1721797867242
ACTION_3952,,,1744824524759
ACTION_3953,2086,Gold,1731188556046
ACTION_3954,6838,,1721182283629
ACTION_3955,6879,Gold,1719435130238
ACTION_3956,,Platinum,1749632882446
ACTION_3957,1299,,1723093917947
ACTION_3958,,,1720670808973
ACTION_3959,6195,Bronze,1749517206749
ACTION_3960,291,Gold,1749210080267
ACTION_3961,2254,Gold,1743550270246
ACTION_3962,6222,Gold,1725709550964
ACTION_3963,7549,Silver,1733596659697
ACTION_3964,3015,,1747448003325
ACTION_3965,1880,Bronze,1737444443232
ACTION_3966,5868,Platinum,1737450433633
ACTION_3967,4238,Gold,1741272112513
ACTION_3968,,Platinum,1744894710518
ACTION_3969,6520,Gold,1738845649673
ACTION_3970,2653,Platinum,1737947508568
ACTION_3971,8708,Silver,1720116077850
ACTION_3972,1600,Platinum,1738795045956
ACTION_3973,3336,Gold,1734474599977
ACTION_3974,903,Silver,1734682520710
ACTION_3975,2836,,1736788996140
ACTION_3976,8299,Platinum,1731430758473
ACTION_3977,,Gold,1722695738113
ACTION_3978,2818,Bronze,1720561652337
ACTION_3979,6350,Platinum,1740775034265
ACTION_3980,7995,Platinum,1740754051328
ACTION_3981,4804,Gold,1748105959779
ACTION_3982,7862,Bronze,1731710377284
ACTION_3983,5087,,1738018315327
ACTION_3984,5973,Silver,1725662663835
ACTION_3985,7864,Platinum,1729577926948
ACTION_3986,1994,Gold,1748203695817
ACTION_3987,5279,,1736756101391
ACTION_3988,7781,Silver,1750252193273
ACTION_3989,3930,,1722941211373
ACTION_3990,5926,Silver,1733095975656
ACTION_3991,3135,Silver,1740522265565
ACTION_3992,444,Platinum,1732324596429
ACTION_3993,9691,Silver,1744251882337
ACTION_3994,2779,,1723655610772
ACTION_3995,6525,Platinum,1728425851298
ACTION_3996,6941,Platinum,1739906960659
ACTION_3997,7485,Platinum,1738498735092
ACTION_3998,,Silver,1726570171868
ACTION_3999,1644,,1736026597458
ACTION_4000,9718,Silver,1726378939481
ACTION_4001,7774,Silver,1745659687220
ACTION_4002,5128,Platinum,1721632709697
ACTION_4003,5875,Gold,1739779661641
ACTION_4004,3837,Gold,1739905863898
ACTION_4005,7680,Platinum,1719216551813
ACTION_4006,3293,Platinum,1746718201414
ACTION_4007,874,Silver,1732285718303
ACTION_4008,987,,1742186036685
ACTION_4009,,Bronze,1735106734531
ACTION_4010,3561,,1721389502126
ACTION_4011,5761,Silver,1739666463860
ACTION_4012,823,,1740964961463
ACTION_4013,4069,Bronze,1725127378631
ACTION_4014,9293,Gold,1724595750669
ACTION_4015,881,Bronze,1746260099491
ACTION_4016,9165,Gold,1733220238470
ACTION_4017,3698,,1724631298030
ACTION_4018,4557,Platinum,1729154243536
ACTION_4019,4991,Bronze,1747218526082
ACTION_4020,5424,Silver,1725156838162
ACTION_4021,2846,Platinum,1746443043175
ACTION_4022,3460,Bronze,1719763071372
ACTION_4023,4387,Silver,1743918554834
ACTION_4024,1092,Platinum,1722440179057
ACTION_4025,8040,Silver,1720819170127
ACTION_4026,168,Gold,1719633048431
ACTION_4027,7558,,1722077336883
ACTION_4028,,Platinum,1730374911842
ACTION_4029,8485,Silver,1741267923450
ACTION_4030,3490,Bronze,1727739436561
ACTION_4031,3115,Silver,1726056708915
ACTION_4032,3271,Platinum,1725787392269
ACTION_4033,1874,,1730896857977
ACTION_4034,8888,Silver,1733424272957
ACTION_4035,2324,Silver,1749018585889
ACTION_4036,3266,Platinum,1726068686450
ACTION_4037,6288,Platinum,1744047846821
ACTION_4038,7972,Bronze,1746220255485
ACTION_4039,,Platinum,1721577238067
ACTION_4040,7177,Bronze,1736716245771
ACTION_4041,5629,Bronze,1736850309479
ACTION_4042,1167,Platinum,1734437954501
ACTION_4043,,Silver,1720841192236
ACTION_4044,3849,Gold,1749145277906
ACTION_4045,3967,Platinum,1741378647701
ACTION_4046,8787,,1743802311509
ACTION_4047,3162,Bronze,1746857987549
ACTION_4048,3450,,1727834536826
ACTION_4049,9078,,1732019651983
ACTION_4050,1810,Silver,1741310162840
ACTION_4051,3279,Bronze,1722975045012
ACTION_4052,,Bronze,1720773324758
ACTION_4053,,Platinum,1723058545883
ACTION_4054,1805,Platinum,1739250703886
ACTION_4055,7142,Platinum,1740804489045
ACTION_4056,8432,Bronze,1729973643682
ACTION_4057,7957,Platinum,1733897135142
ACTION_4058,4423,,1731867472776
ACTION_4059,,Platinum,1726648329060
ACTION_4060,4848,,1731818602343
ACTION_4061,5100,Silver,1739990727268
ACTION_4062,5298,Gold,1743052631838
ACTION_4063,118,Bronze,1726717940816
ACTION_4064,8378,Gold,1725230366799
ACTION_4065,8051,Platinum,1741057088510
ACTION_4066,3823,Bronze,1727066569812
ACTION_4067,7314,Gold,1739442039495
ACTION_4068,1926,Bronze,1735199554871
ACTION_4069,8040,Gold,1719954305675
ACTION_4070,1232,Silver,1730984880863
ACTION_4071,7486,,1729723905972
ACTION_4072,8709,Silver,1741095897802
ACTION_4073,3254,Platinum,1728669605280
ACTION_4074,1200,,1727652340358
ACTION_4075,,,1741438417293
ACTION_4076,739,,1747754796098
ACTION_4077,,Bronze,1738110192453
ACTION_4078,3600,Silver,1730245268697
ACTION_4079,,Gold,1734279589086
ACTION_4080,3935,,1730622602794
ACTION_4081,2478,Bronze,1734036202639
ACTION_4082,1170,Platinum,1725945572169
ACTION_4083,5073,Silver,1747021157854
ACTION_4084,5176,Platinum,1735087802148
ACTION_4085,3870,Silver,1747990521196
ACTION_4086,9373,Bronze,1737187507616
ACTION_4087,3827,Gold,1726317353385
ACTION_4088,8810,,1728810947059
ACTION_4089,4265,Silver,1743645763736
ACTION_4090,,Platinum,1737874416599
ACTION_4091,4155,Bronze,1742333345901
ACTION_4092,7987,Gold,1748290389102
ACTION_4093,7657,Gold,1741171907358
ACTION_4094,1636,Silver,1746821658373
ACTION_4095,,,1738640666532
ACTION_4096,5185,Platinum,1731991875160
ACTION_4097,3242,Platinum,1737926299616
ACTION_4098,5690,Platinum,1731308738776
ACTION_4099,,,1745876159441
ACTION_4100,8487,Silver,1733301731116
ACTION_4101,5009,Bronze,1719290445749
ACTION_4102,4586,Silver,1724643512076
ACTION_4103,5003,Silver,1744543294925
ACTION_4104,,,1731115815624
ACTION_4105,4559,Silver,1735423509705
ACTION_4106,571,Silver,1736566411421
ACTION_4107,3845,Platinum,1719484251239
ACTION_4108,2967,Bronze,1726012246865
ACTION_4109,5982,,1739592643809
ACTION_4110,2257,Gold,1740926120027
ACTION_4111,6092,Platinum,1741251038637
ACTION_4112,6517,Silver,1745844680657
ACTION_4113,1484,Silver,1745439622792
ACTION_4114,5357,Silver,1742116000787
ACTION_4115,5069,Bronze,1735928601975
ACTION_4116,2253,Bronze,1736650949151
ACTION_4117,9179,,1743052224666
ACTION_4118,3961,,1744273117276
ACTION_4119,6905,Platinum,1736864630178
ACTION_4120,585,Platinum,1747578682574
ACTION_4121,9485,Bronze,1719537076464
ACTION_4122,8857,Bronze,1739774562184
ACTION_4123,,Silver,1750137352014
ACTION_4124,6849,Gold,1734695922773
ACTION_4125,6550,Silver,1739410997621
ACTION_4126,,,1728273765581
ACTION_4127,3909,Silver,1741707755906
ACTION_4128,4758,Silver,1739888684303
ACTION_4129,7439,Gold,1735440008600
ACTION_4130,2276,Platinum,1725714911214
ACTION_4131,3824,Platinum,1732728660792
ACTION_4132,5970,Bronze,1726205153954
ACTION_4133,4076,Platinum,1729611272387
ACTION_4134,4086,Gold,1723764724602
ACTION_4135,2857,Silver,1731206296676
ACTION_4136,8708,Bronze,1748354019550
ACTION_4137,6150,Gold,1724370289733
ACTION_4138,1128,Silver,1731850652299
ACTION_4139,1843,Silver,1741565591102
ACTION_4140,,Gold,1731394232255
ACTION_4141,2260,Platinum,1723956144694
ACTION_4142,5720,,1740995816690
ACTION_4143,9567,Platinum,1747120145352
ACTION_4144,5606,Platinum,1721804040885
ACTION_4145,6887,Gold,1723692598259
ACTION_4146,5040,Gold,1731736167216
ACTION_4147,7245,Silver,1745154231119
ACTION_4148,1508,Bronze,1749194621229
ACTION_4149,3499,Gold,1721506403726
ACTION_4150,3659,Bronze,1732396715458
ACTION_4151,8895,Platinum,1727349731698
ACTION_4152,8186,Gold,1733959750897
ACTION_4153,529,Bronze,1720666898866
ACTION_4154,5296,Platinum,1730466508147
ACTION_4155,5510,,1737843741297
ACTION_4156,5781,Silver,1749757222770
ACTION_4157,9827,,1746695711000
ACTION_4158,1333,Platinum,1743846561496
ACTION_4159,1883,Platinum,1738385125398
ACTION_4160,9208,Silver,1729614838715
ACTION_4161,3767,Platinum,1728804312454
ACTION_4162,,Gold,1736487774078
ACTION_4163,590,Bronze,1748981718667
ACTION_4164,9241,,1731661623030
ACTION_4165,1151,Gold,1750101276764
ACTION_4166,2173,,1739096340467
ACTION_4167,,Bronze,1734626988682
ACTION_4168,8285,Silver,1731553576654
ACTION_4169,7453,Silver,1729390776226
ACTION_4170,4043,,1726381084351
ACTION_4171,2620,,1742595819546
ACTION_4172,2061,Gold,1726761381147
ACTION_4173,8209,Platinum,1720739488727
ACTION_4174,3024,Platinum,1723225790688
ACTION_4175,3920,Bronze,1728043364043
ACTION_4176,8737,Platinum,1736078897363
ACTION_4177,5350,Platinum,1749420108658
ACTION_4178,9953,Platinum,1725245442378
ACTION_4179,6821,Silver,1745097065003
ACTION_4180,6955,Silver,1742952233578
ACTION_4181,808,,1742224195700
ACTION_4182,4844,Silver,1719003581443
ACTION_4183,6698,Bronze,1730289171112
ACTION_4184,3280,Silver,1719751348456
ACTION_4185,8973,Bronze,1728919099546
ACTION_4186,6238,Bronze,1730642379190
ACTION_4187,4129,Gold,1748202931361
ACTION_4188,9402,Silver,1743182157517
ACTION_4189,6800,Silver,1722179810714
ACTION_4190,,,1729812215207
ACTION_4191,7297,,1739843561391
ACTION_4192,6068,Bronze,1732462038537
ACTION_4193,2793,Bronze,1746015452583
ACTION_4194,6105,Bronze,1735457729512
ACTION_4195,5723,Bronze,1737358367821
ACTION_4196,,Gold,1743720727736
ACTION_4197,1910,Silver,1743634685070
ACTION_4198,7274,Bronze,1739456921904
ACTION_4199,8421,Gold,1720446529300
ACTION_4200,6930,Gold,1726829169841
ACTION_4201,4117,Platinum,1749154878593
ACTION_4202,4550,Platinum,1730742028712
ACTION_4203,,Gold,1730684749592
ACTION_4204,7760,,1723051814784
ACTION_4205,1204,,1734821242411
ACTION_4206,9758,Silver,1730679162991
ACTION_4207,1242,Platinum,1736810248470
ACTION_4208,9272,Bronze,1723705997248
ACTION_4209,5264,Gold,1746364715034
ACTION_4210,1789,Bronze,1723552741745
ACTION_4211,6273,Platinum,1734584582777
ACTION_4212,5221,Platinum,1743088524987
ACTION_4213,7117,Silver,1735081465751
ACTION_4214,,,1731715313816
ACTION_4215,1985,Bronze,1721256763331
ACTION_4216,8121,Silver,1745796047144
ACTION_4217,3758,Bronze,1739295907861
ACTION_4218,6228,Bronze,1738588328301
ACTION_4219,3943,Bronze,1748479424078
ACTION_4220,1345,Silver,1729879806839
ACTION_4221,8352,Silver,1728222164402
ACTION_4222,4442,Gold,1737073974721
ACTION_4223,4695,Platinum,1746678035983
ACTION_4224,4561,Gold,1747363438609
ACTION_4225,1992,,1736986187019
ACTION_4226,3901,Gold,1728963814719
ACTION_4227,1194,Silver,1747270142253
ACTION_4228,6188,Bronze,1732532418578
ACTION_4229,3849,Bronze,1721741686070
ACTION_4230,2688,Bronze,1738510315338
ACTION_4231,8698,Silver,1732082466989
ACTION_4232,8969,Platinum,1736870049409
ACTION_4233,7679,Silver,1750350229330
ACTION_4234,3373,,1736037783046
ACTION_4235,6138,Platinum,1738883995733
ACTION_4236,768,Silver,1722124202417
ACTION_4237,8520,Bronze,1721906094866
ACTION_4238,9260,Gold,1739772668478
ACTION_4239,7236,Platinum,1719463221690
ACTION_4240,4472,Bronze,1723168462225
ACTION_4241,7541,Silver,1727411708786
ACTION_4242,9901,Silver,1732391286802
ACTION_4243,6468,Silver,1730498660988
ACTION_4244,4684,,1743340157344
ACTION_4245,1262,,1739306932163
ACTION_4246,,Gold,1721703836115
ACTION_4247,1201,Silver,1732361789321
ACTION_4248,4333,Gold,1744816508661
ACTION_4249,6141,Silver,1738768720563
ACTION_4250,9374,Platinum,1743571735989
ACTION_4251,3797,Gold,1750319509250
ACTION_4252,7760,Bronze,1735650865698
ACTION_4253,2204,Silver,1740539240397
ACTION_4254,9232,,1734059856825
ACTION_4255,,Bronze,1736913997508
ACTION_4256,6378,Platinum,1747024562682
ACTION_4257,4696,Platinum,1741274143592
ACTION_4258,1880,Silver,1725249976352
ACTION_4259,,Bronze,1723446128752
ACTION_4260,4558,Bronze,1719041610265
ACTION_4261,643,Silver,1747630526800
ACTION_4262,2378,Platinum,1745781653438
ACTION_4263,5257,Platinum,1726751996771
ACTION_4264,2470,Gold,1749891807601
ACTION_4265,2702,Silver,1736437895223
ACTION_4266,6368,Bronze,1743297755444
ACTION_4267,4898,Gold,1743739379790
ACTION_4268,6729,Gold,1728159973217
ACTION_4269,5054,Bronze,1742001133434
ACTION_4270,2832,Silver,1742218132461
ACTION_4271,9449,Bronze,1726802402463
ACTION_4272,3476,Gold,1746537380775
ACTION_4273,,Bronze,1732091563540
ACTION_4274,3352,Gold,1735641509327
ACTION_4275,2873,Gold,1745563799421
ACTION_4276,1017,Platinum,1749502219006
ACTION_4277,,Platinum,1729663774734
ACTION_4278,2601,Bronze,1725827599027
ACTION_4279,2848,Silver,1748108942555
ACTION_4280,7386,Platinum,1727230962558
ACTION_4281,5652,Platinum,1743047333051
ACTION_4282,2470,Bronze,1730539601960
ACTION_4283,,Bronze,1747199078587
ACTION_4284,5901,Platinum,1731646085017
ACTION_4285,,Gold,1730385956822
ACTION_4286,7210,Platinum,1724471770773
ACTION_4287,4753,Platinum,1738733640558
ACTION_4288,,Platinum,1727482890401
ACTION_4289,1134,Silver,1742975222071
ACTION_4290,254,Gold,1727176439211
ACTION_4291,4245,Gold,1724026293536
ACTION_4292,3253,Bronze,1724574945568
ACTION_4293,5020,Silver,1720758904447
ACTION_4294,5580,Platinum,1745966331871
ACTION_4295,,Gold,1731174059945
ACTION_4296,4909,Bronze,1746300278578
ACTION_4297,9770,Silver,1747139019019
ACTION_4298,4006,,1733811412402
ACTION_4299,9683,Gold,1749028250436
ACTION_4300,5187,Gold,1732808153899
ACTION_4301,2142,Gold,1746756679703
ACTION_4302,6724,,1739702072520
ACTION_4303,7012,Platinum,1747147137767
ACTION_4304,7040,Gold,1726550862959
ACTION_4305,4987,Silver,1721219529636
ACTION_4306,6670,,1746074509751
ACTION_4307,396,Silver,1735394991816
ACTION_4308,6716,Platinum,1736563286107
ACTION_4309,3705,Platinum,1742148723539
ACTION_4310,5125,Bronze,1733625802697
ACTION_4311,,Silver,1735193895645
ACTION_4312,7661,Silver,1727744213639
ACTION_4313,754,Platinum,1747674534241
ACTION_4314,2130,Platinum,1722666500776
ACTION_4315,8491,,1734211337157
ACTION_4316,9409,Gold,1734925482444
ACTION_4317,3391,Gold,1747104446877
ACTION_4318,6126,,1731478207142
ACTION_4319,9835,Silver,1737077900613
ACTION_4320,7476,Bronze,1730693178870
ACTION_4321,574,Bronze,1739130532130
ACTION_4322,,Silver,1743965485984
ACTION_4323,6345,Gold,1748608597540
ACTION_4324,9428,Silver,1748022294434
ACTION_4325,9049,,1721555469742
ACTION_4326,,Silver,1738215953105
ACTION_4327,4962,Gold,1739550228225
ACTION_4328,849,Platinum,1742934098864
ACTION_4329,2055,,1722254802485
ACTION_4330,2039,Bronze,1727596935895
ACTION_4331,3944,Silver,1732603810776
ACTION_4332,7967,Gold,1736953901821
ACTION_4333,3375,Platinum,1723984518715
ACTION_4334,9195,Gold,1743297463822
ACTION_4335,8627,Platinum,1741873791176
ACTION_4336,2851,Silver,1723962974414
ACTION_4337,607,Bronze,1726133427623
ACTION_4338,9312,Bronze,1725086396988
ACTION_4339,7836,Bronze,1722416760060
ACTION_4340,759,Platinum,1745636587491
ACTION_4341,498,Silver,1720568788940
ACTION_4342,9527,Platinum,1725494883897
ACTION_4343,494,Silver,1732988661309
ACTION_4344,7174,Silver,1748816373211
ACTION_4345,7067,,1735676557296
ACTION_4346,6185,,1731852868837
ACTION_4347,7427,Platinum,1732228048713
ACTION_4348,,Bronze,1730904074140
ACTION_4349,1419,,1718950626514
ACTION_4350,2139,Silver,1725280095888
ACTION_4351,1761,Platinum,1744693239143
ACTION_4352,,Bronze,1745695292516
ACTION_4353,358,Gold,1719892097002
ACTION_4354,2708,Bronze,1738514048398
ACTION_4355,4512,Gold,1734173188210
ACTION_4356,3973,Silver,1732351381052
ACTION_4357,7964,Platinum,1729090501680
ACTION_4358,,,1745524996896
ACTION_4359,9778,Platinum,1720057293741
ACTION_4360,9987,Platinum,1735912187000
ACTION_4361,2718,Platinum,1748068849665
ACTION_4362,9147,Bronze,1749585889727
ACTION_4363,6099,,1738383592363
ACTION_4364,9985,Platinum,1745011327486
ACTION_4365,5497,Bronze,1725899304322
ACTION_4366,,Bronze,1726555425664
ACTION_4367,8832,,1721582322437
ACTION_4368,9263,Bronze,1724757166263
ACTION_4369,7882,,1745205335499
ACTION_4370,3182,Silver,1743953433565
ACTION_4371,4666,Gold,1731347908766
ACTION_4372,9838,,1726246681738
ACTION_4373,7920,Bronze,1744330057484
ACTION_4374,,Gold,1746385102296
ACTION_4375,7777,Gold,1724463319277
ACTION_4376,2538,Silver,1729708585118
ACTION_4377,9333,Gold,1726494934517
ACTION_4378,268,Gold,1726322219151
ACTION_4379,602,Bronze,1732141700040
ACTION_4380,7596,,1722745496093
ACTION_4381,4319,Silver,1739350936566
ACTION_4382,4557,Silver,1745178521540
ACTION_4383,4798,Platinum,1739144335973
ACTION_4384,,,1733360693400
ACTION_4385,9478,Gold,1722429099026
ACTION_4386,5451,Platinum,1728470275406
ACTION_4387,5219,,1723061923202
ACTION_4388,8999,Silver,1742922168668
ACTION_4389,5713,Gold,1734459445709
ACTION_4390,8582,Platinum,1721127609054
ACTION_4391,5058,Silver,1737786169947
ACTION_4392,5201,,1746742214558
ACTION_4393,3826,Bronze,1748968175531
ACTION_4394,9818,Gold,1732958524054
ACTION_4395,1029,Platinum,1737974212479
ACTION_4396,904,Bronze,1737525818129
ACTION_4397,3482,Platinum,1731489631105
ACTION_4398,6076,,1733854650789
ACTION_4399,7817,Silver,1749888860409
ACTION_4400,5659,Silver,1749551199981
ACTION_4401,7495,Silver,1723523349126
ACTION_4402,195,Platinum,1746515886427
ACTION_4403,308,Platinum,1721476954856
ACTION_4404,9390,,1736823282288
ACTION_4405,5354,,1734273141998
ACTION_4406,4023,Platinum,1744578430356
ACTION_4407,249,Gold,1744375385140
ACTION_4408,1564,Gold,1727257489428
ACTION_4409,2807,Gold,1743587739309
ACTION_4410,5878,Silver,1728340537703
ACTION_4411,3705,Gold,1745680478665
ACTION_4412,8944,Silver,1731855106000
ACTION_4413,4621,Platinum,1720166946728
ACTION_4414,3478,Silver,1742683467352
ACTION_4415,125,,1739033351483
ACTION_4416,208,Silver,1735199017655
ACTION_4417,5441,Gold,1732495294152
ACTION_4418,1057,Bronze,1731961750683
ACTION_4419,5504,Silver,1737894142175
ACTION_4420,654,Silver,1740439682899
ACTION_4421,848,Platinum,1726497013044
ACTION_4422,7193,Bronze,1745612657697
ACTION_4423,8047,Gold,1740383164196
ACTION_4424,2360,Bronze,1746141626311
ACTION_4425,4776,Platinum,1742660338526
ACTION_4426,,Silver,1730933646174
ACTION_4427,3696,Gold,1748017142942
ACTION_4428,8082,Silver,1747189790231
ACTION_4429,2439,Bronze,1736623749712
ACTION_4430,6753,Bronze,1741567456534
ACTION_4431,2750,Gold,1722723476688
ACTION_4432,8661,Gold,1749023020876
ACTION_4433,4632,Platinum,1734240716247
ACTION_4434,439,,1732384464296
ACTION_4435,463,Gold,1749311358566
ACTION_4436,8931,Platinum,1730403808610
ACTION_4437,3554,Silver,1749130186724
ACTION_4438,7840,Bronze,1734546027932
ACTION_4439,,Bronze,1722509069473
ACTION_4440,6369,Platinum,1733070150371
ACTION_4441,7845,,1745101900944
ACTION_4442,1027,Silver,1737255778034
ACTION_4443,9492,Silver,1749254865178
ACTION_4444,581,Platinum,1724674933098
ACTION_4445,,Platinum,1736675280603
