corridor_id,success_rate_7d,latency_ms,cost_score,status,corridor_type,past_retry_success_rate,label
EU_IN,0.31,60,0.61,ACTIVE,primary,0.25,0
SG_US,0.98,230,0.25,ACTIVE,primary,0.79,1
EU_US,0.41,227,0.62,ACTIVE,primary,0.45,1
EU_IN,0.72,51,0.19,ACTIVE,primary,0.9,0
EU_IN,0.41,50,0.61,ACTIVE,secondary,0.65,1
IN_SG,0.88,374,0.78,ACTIVE,primary,0.58,1
EU_US,0.6,446,0.35,ACTIVE,primary,0.68,1
SG_US,0.43,144,0.36,ACTIVE,primary,0.81,1
IN_EU,0.49,488,0.25,BLOCKED,secondary,0.33,0
SG_US,0.38,291,0.8,BLOCKED,primary,0.43,0
IN_EU,0.63,64,0.53,ACTIVE,secondary,0.78,0
IN_SG,0.78,405,0.23,ACTIVE,secondary,0.62,1
EU_US,0.44,98,0.31,ACTIVE,secondary,0.58,1
EU_US,0.72,454,0.55,BLOCKED,secondary,0.65,0
SG_US,0.63,195,0.99,ACTIVE,secondary,0.9,1
IN_EU,0.82,497,0.89,BLOCKED,primary,0.97,0
EU_IN,0.64,166,0.62,ACTIVE,secondary,0.75,0
EU_IN,0.76,110,0.85,ACTIVE,primary,0.46,0
EU_US,0.69,441,0.19,BLOCKED,primary,0.66,0
IN_US,0.98,201,0.23,ACTIVE,primary,0.22,0
EU_US,0.33,76,0.46,ACTIVE,primary,0.28,0
SG_US,0.75,217,0.35,ACTIVE,primary,0.32,1
SG_US,0.94,270,0.25,ACTIVE,secondary,0.96,1
SG_US,0.5,278,0.61,ACTIVE,primary,0.9,0
IN_SG,0.63,206,0.33,ACTIVE,primary,0.24,0
IN_US,0.45,377,0.78,ACTIVE,primary,0.53,0
EU_US,0.57,108,0.39,ACTIVE,secondary,0.3,1
SG_US,0.4,168,0.19,ACTIVE,secondary,0.57,0
IN_US,0.28,50,0.51,ACTIVE,primary,0.75,1
SG_US,0.76,396,0.4,ACTIVE,primary,0.2,0
IN_SG,0.58,268,0.26,ACTIVE,primary,0.53,1
SG_US,0.92,452,0.57,ACTIVE,primary,0.35,1
SG_US,0.44,404,0.51,ACTIVE,primary,0.76,1
IN_US,0.51,168,0.87,ACTIVE,primary,0.51,1
IN_US,0.81,350,0.19,ACTIVE,primary,0.68,1
EU_IN,0.69,82,0.66,ACTIVE,primary,0.41,0
IN_US,0.66,276,0.8,ACTIVE,primary,0.35,0
IN_SG,0.29,402,0.46,ACTIVE,secondary,0.65,1
IN_EU,0.58,379,0.47,ACTIVE,secondary,0.79,0
IN_US,0.86,419,0.66,BLOCKED,primary,0.38,0
IN_SG,0.94,463,0.89,ACTIVE,primary,0.64,0
IN_EU,0.79,222,0.44,ACTIVE,secondary,0.3,1
EU_US,0.43,224,0.22,BLOCKED,primary,0.69,0
EU_US,0.9,241,0.15,ACTIVE,secondary,0.86,1
IN_EU,0.8,365,0.93,ACTIVE,secondary,0.91,0
EU_US,0.86,391,0.75,ACTIVE,secondary,0.89,0
EU_US,0.73,267,0.12,ACTIVE,primary,0.62,1
IN_EU,0.42,332,0.33,ACTIVE,primary,0.34,0
IN_EU,0.96,262,0.13,ACTIVE,primary,0.83,1
IN_SG,0.75,251,0.34,ACTIVE,primary,0.39,1
IN_US,0.3,244,0.73,ACTIVE,secondary,0.72,1
SG_US,0.21,73,0.43,ACTIVE,secondary,0.27,0
IN_US,0.72,498,0.31,BLOCKED,primary,0.53,0
EU_IN,0.75,465,0.36,ACTIVE,secondary,0.25,0
EU_IN,0.85,226,0.54,ACTIVE,secondary,0.42,0
EU_US,0.92,105,0.97,ACTIVE,secondary,0.65,1
IN_EU,0.26,282,0.41,BLOCKED,primary,0.25,1
EU_US,0.49,375,0.5,BLOCKED,primary,0.24,0
IN_US,0.52,302,0.66,ACTIVE,primary,0.25,1
SG_US,0.43,328,0.98,ACTIVE,secondary,0.31,0
SG_US,0.8,295,0.58,ACTIVE,primary,0.84,0
EU_IN,0.31,280,0.29,ACTIVE,secondary,0.98,0
EU_IN,0.54,100,0.93,BLOCKED,primary,0.77,1
IN_EU,0.9,294,0.57,ACTIVE,secondary,0.61,1
EU_IN,0.62,307,0.65,ACTIVE,primary,0.59,0
IN_EU,0.33,226,0.83,ACTIVE,primary,0.56,1
EU_US,0.34,87,0.27,ACTIVE,secondary,0.81,0
IN_EU,0.71,430,0.83,ACTIVE,primary,0.85,1
SG_US,0.95,397,0.69,ACTIVE,primary,0.54,1
IN_SG,0.92,63,0.87,ACTIVE,secondary,0.49,0
IN_US,0.8,479,0.49,BLOCKED,primary,0.54,0
EU_IN,0.51,103,0.6,BLOCKED,secondary,0.88,0
EU_US,0.46,229,0.37,ACTIVE,primary,0.4,0
EU_US,0.39,273,0.3,ACTIVE,secondary,0.42,1
EU_US,0.35,350,0.63,ACTIVE,secondary,0.44,1
IN_EU,0.22,194,0.37,ACTIVE,primary,0.75,0
IN_SG,0.84,362,0.75,ACTIVE,secondary,0.85,1
IN_SG,0.41,334,0.34,ACTIVE,primary,0.28,0
IN_EU,0.95,166,0.82,ACTIVE,secondary,0.27,0
IN_US,0.93,191,0.54,BLOCKED,secondary,0.31,0
EU_US,0.86,350,0.79,ACTIVE,secondary,0.27,0
EU_IN,0.8,226,0.19,ACTIVE,secondary,0.35,1
EU_IN,0.74,94,0.38,ACTIVE,primary,0.72,1
EU_US,0.92,130,0.79,ACTIVE,secondary,0.55,1
SG_US,0.44,318,1.0,ACTIVE,secondary,0.6,1
IN_SG,0.66,416,0.6,BLOCKED,primary,0.3,0
IN_US,0.22,215,0.94,ACTIVE,primary,0.76,0
IN_US,0.83,67,0.57,ACTIVE,primary,0.4,1
IN_SG,0.42,469,0.7,ACTIVE,primary,0.95,1
IN_EU,0.45,284,0.39,BLOCKED,primary,0.73,0
IN_US,0.55,382,0.54,BLOCKED,primary,0.87,1
SG_US,0.36,67,0.11,BLOCKED,primary,0.24,0
EU_IN,0.92,55,0.9,ACTIVE,primary,0.73,1
EU_IN,0.71,178,0.58,ACTIVE,secondary,0.62,0
EU_US,0.57,419,0.48,ACTIVE,primary,0.31,0
EU_IN,0.61,356,0.35,ACTIVE,secondary,0.73,1
IN_US,0.69,119,0.66,ACTIVE,secondary,0.32,0
EU_US,0.9,497,0.79,ACTIVE,primary,0.65,1
IN_EU,0.22,117,0.74,ACTIVE,secondary,0.35,0
IN_US,0.38,474,0.26,ACTIVE,secondary,0.86,0
SG_US,0.75,373,0.7,ACTIVE,primary,0.69,1
IN_SG,0.34,347,0.89,ACTIVE,primary,0.33,1
EU_IN,0.77,284,0.32,ACTIVE,primary,0.54,1
EU_IN,0.53,418,0.79,ACTIVE,primary,0.85,1
EU_IN,0.86,423,0.88,ACTIVE,secondary,0.9,0
EU_US,0.62,387,0.49,ACTIVE,secondary,0.43,0
IN_EU,0.32,488,0.93,ACTIVE,secondary,0.61,0
IN_EU,0.84,282,0.46,ACTIVE,primary,0.78,1
IN_SG,0.89,279,0.29,ACTIVE,primary,0.54,1
IN_US,0.57,294,0.95,ACTIVE,primary,0.46,0
EU_US,0.25,418,0.89,ACTIVE,secondary,0.47,1
IN_EU,0.48,450,0.31,BLOCKED,primary,0.65,0
EU_IN,0.7,249,0.49,ACTIVE,secondary,0.48,0
IN_SG,0.61,218,0.98,ACTIVE,primary,0.88,0
EU_IN,0.7,75,0.66,ACTIVE,secondary,0.92,1
EU_US,0.26,189,0.18,ACTIVE,primary,0.57,0
SG_US,0.7,119,0.28,ACTIVE,secondary,0.26,0
EU_US,0.86,131,0.93,ACTIVE,secondary,0.87,0
EU_US,0.72,137,0.84,ACTIVE,primary,0.2,1
IN_EU,0.89,104,0.28,ACTIVE,secondary,0.32,1
EU_US,0.96,328,0.62,ACTIVE,secondary,0.46,1
IN_SG,0.63,298,0.68,BLOCKED,secondary,0.44,0
EU_US,0.41,51,0.61,ACTIVE,primary,0.98,1
EU_IN,0.84,143,0.3,ACTIVE,secondary,0.24,1
IN_SG,0.89,432,0.32,BLOCKED,primary,0.54,1
EU_US,0.27,256,0.61,ACTIVE,secondary,0.35,1
SG_US,0.72,411,0.62,BLOCKED,secondary,0.77,0
SG_US,0.66,68,0.32,ACTIVE,secondary,0.34,0
IN_US,0.29,345,0.38,ACTIVE,secondary,0.79,0
IN_SG,0.82,199,0.86,ACTIVE,secondary,0.86,1
EU_US,0.8,402,0.69,ACTIVE,secondary,0.98,1
EU_IN,0.83,128,0.4,ACTIVE,primary,0.44,1
IN_SG,0.7,426,0.7,BLOCKED,primary,0.58,0
EU_US,0.79,347,0.91,BLOCKED,primary,0.21,0
EU_IN,0.83,243,0.72,ACTIVE,primary,0.25,1
EU_US,0.65,148,0.63,ACTIVE,primary,0.81,1
EU_US,0.4,437,0.3,BLOCKED,secondary,0.81,0
IN_US,0.87,377,0.2,ACTIVE,secondary,0.29,1
SG_US,0.97,493,0.26,ACTIVE,secondary,0.93,1
SG_US,0.36,342,0.49,ACTIVE,secondary,0.33,0
SG_US,0.69,147,0.39,ACTIVE,primary,0.43,1
IN_US,0.24,254,0.71,ACTIVE,secondary,0.92,1
IN_SG,0.23,280,0.93,ACTIVE,primary,0.47,1
IN_SG,0.8,181,0.3,ACTIVE,primary,0.33,1
IN_EU,0.38,353,0.44,ACTIVE,primary,0.46,0
IN_US,0.82,121,0.84,ACTIVE,secondary,0.84,1
IN_SG,0.71,176,0.56,ACTIVE,primary,0.88,1
EU_IN,0.68,166,0.9,BLOCKED,primary,0.55,0
EU_IN,0.22,248,0.93,ACTIVE,primary,0.22,0
IN_EU,0.69,191,0.72,ACTIVE,secondary,0.84,1
EU_US,0.54,337,0.97,ACTIVE,primary,0.29,0
IN_SG,0.88,430,0.94,ACTIVE,primary,0.5,1
IN_EU,0.43,195,0.41,BLOCKED,primary,0.87,0
EU_IN,0.86,373,0.61,ACTIVE,secondary,0.31,1
IN_EU,0.37,265,0.11,ACTIVE,primary,0.98,1
IN_US,0.57,311,0.27,BLOCKED,primary,0.85,0
EU_US,0.84,229,0.24,ACTIVE,primary,0.42,1
EU_IN,0.89,274,0.67,BLOCKED,secondary,0.68,0
IN_US,0.39,428,0.74,ACTIVE,secondary,0.38,0
EU_US,0.68,387,0.29,ACTIVE,secondary,0.95,1
IN_SG,0.98,250,0.42,ACTIVE,primary,0.7,1
EU_IN,0.6,78,0.76,ACTIVE,primary,0.6,1
EU_US,0.42,182,0.82,ACTIVE,secondary,0.94,0
EU_US,0.71,125,0.59,ACTIVE,primary,0.59,1
IN_US,0.98,378,0.64,BLOCKED,secondary,0.88,0
IN_US,0.71,356,1.0,ACTIVE,primary,0.68,0
IN_US,0.87,212,0.75,ACTIVE,primary,0.3,1
EU_US,0.98,70,0.16,ACTIVE,secondary,0.54,1
IN_US,0.44,168,0.77,ACTIVE,primary,0.58,1
EU_IN,0.86,161,0.94,ACTIVE,primary,0.8,1
EU_IN,0.79,64,0.52,ACTIVE,primary,0.89,1
IN_US,0.61,435,0.29,BLOCKED,secondary,0.72,0
EU_IN,0.35,69,0.25,ACTIVE,secondary,0.56,1
EU_US,0.98,200,0.64,ACTIVE,primary,0.63,0
SG_US,0.78,311,0.37,ACTIVE,primary,0.6,1
SG_US,0.23,157,0.21,ACTIVE,primary,0.27,0
EU_US,0.52,478,0.67,ACTIVE,secondary,0.83,1
EU_US,0.34,440,0.84,BLOCKED,primary,0.86,0
IN_EU,0.61,191,0.96,ACTIVE,primary,0.82,0
EU_IN,0.38,487,0.71,ACTIVE,secondary,0.87,0
IN_US,0.27,485,0.64,ACTIVE,secondary,0.58,0
IN_EU,0.4,240,0.53,ACTIVE,primary,0.22,0
SG_US,0.35,303,0.72,ACTIVE,secondary,0.74,0
EU_US,0.96,106,0.47,ACTIVE,secondary,0.62,1
IN_SG,0.5,443,0.22,ACTIVE,secondary,0.73,1
EU_IN,0.95,130,0.62,ACTIVE,primary,0.89,1
IN_US,0.72,435,0.66,ACTIVE,primary,0.7,0
IN_EU,0.47,324,0.38,ACTIVE,secondary,0.46,0
IN_US,0.83,428,0.2,ACTIVE,secondary,0.7,0
EU_US,0.89,424,0.83,ACTIVE,secondary,0.36,1
EU_US,0.65,435,0.4,ACTIVE,primary,0.42,0
IN_EU,0.57,196,0.73,ACTIVE,primary,0.35,1
EU_IN,0.32,463,0.66,ACTIVE,primary,0.86,0
IN_SG,0.75,459,0.27,ACTIVE,primary,0.32,1
SG_US,0.83,126,0.91,ACTIVE,secondary,0.88,1
EU_US,0.81,366,0.11,ACTIVE,secondary,0.22,0
IN_EU,0.46,414,0.11,ACTIVE,secondary,0.7,0
IN_EU,0.49,456,0.61,ACTIVE,secondary,0.42,0
SG_US,0.51,222,0.42,ACTIVE,primary,0.84,0
IN_SG,0.36,335,0.58,ACTIVE,primary,0.76,0
EU_US,0.98,227,0.98,ACTIVE,secondary,0.61,1
EU_IN,0.91,176,0.54,ACTIVE,primary,0.78,0
IN_EU,0.73,217,0.66,BLOCKED,primary,0.41,0
IN_US,0.83,119,0.31,ACTIVE,secondary,0.7,1
EU_IN,0.51,424,0.22,ACTIVE,primary,0.79,0
IN_SG,0.91,112,0.59,ACTIVE,primary,0.65,0
IN_US,0.49,458,0.88,ACTIVE,secondary,0.72,0
IN_SG,0.46,144,0.92,ACTIVE,primary,0.87,1
IN_US,0.54,186,0.34,BLOCKED,primary,0.67,0
EU_US,0.71,112,0.24,ACTIVE,primary,0.56,1
IN_SG,0.43,420,0.22,ACTIVE,primary,0.44,1
EU_US,0.65,341,0.11,ACTIVE,primary,0.55,0
SG_US,0.34,52,0.27,ACTIVE,primary,0.6,1
IN_US,0.41,212,0.48,ACTIVE,primary,0.25,0
IN_SG,0.23,127,0.97,ACTIVE,secondary,0.4,0
IN_EU,0.39,390,0.7,ACTIVE,secondary,0.83,0
IN_SG,0.58,68,0.55,BLOCKED,secondary,0.87,0
IN_EU,0.27,375,0.71,ACTIVE,primary,0.24,0
SG_US,0.35,215,0.19,ACTIVE,secondary,0.85,0
IN_SG,0.81,296,0.51,ACTIVE,secondary,0.38,1
IN_EU,0.29,221,0.92,BLOCKED,primary,0.79,1
IN_EU,0.22,412,0.21,ACTIVE,primary,0.85,0
SG_US,0.6,381,0.81,ACTIVE,secondary,0.8,1
IN_EU,0.89,225,0.94,ACTIVE,secondary,0.53,0
SG_US,0.42,394,0.94,ACTIVE,primary,0.67,0
SG_US,0.66,404,0.79,ACTIVE,secondary,0.84,0
IN_EU,0.93,379,0.38,ACTIVE,primary,0.55,0
EU_IN,0.98,94,0.94,ACTIVE,primary,0.77,0
EU_US,0.64,305,0.97,ACTIVE,secondary,0.49,0
IN_US,0.86,51,0.55,ACTIVE,primary,0.84,1
IN_EU,0.72,267,0.32,ACTIVE,primary,0.38,0
IN_EU,0.75,384,0.12,BLOCKED,secondary,0.59,1
IN_US,0.64,336,0.25,ACTIVE,secondary,0.24,0
EU_US,0.66,185,0.93,BLOCKED,primary,0.2,0
EU_IN,0.78,168,0.22,ACTIVE,secondary,0.94,1
SG_US,0.55,429,0.42,ACTIVE,primary,0.32,0
IN_EU,0.85,483,0.4,ACTIVE,secondary,0.84,1
EU_IN,0.57,279,0.69,BLOCKED,secondary,0.52,0
IN_EU,0.6,167,0.65,ACTIVE,secondary,0.97,1
SG_US,0.97,346,0.15,ACTIVE,secondary,0.21,1
SG_US,0.41,219,0.17,ACTIVE,secondary,0.88,0
EU_US,0.67,292,0.82,ACTIVE,secondary,0.57,1
IN_EU,0.24,283,0.56,ACTIVE,secondary,0.49,0
EU_US,0.38,103,0.11,BLOCKED,secondary,0.94,0
IN_EU,0.33,274,0.1,BLOCKED,secondary,0.76,0
IN_SG,0.34,111,0.87,BLOCKED,secondary,0.68,0
EU_US,0.69,155,0.85,BLOCKED,primary,0.28,0
EU_US,0.82,232,0.57,ACTIVE,primary,0.4,1
SG_US,0.2,354,0.36,ACTIVE,primary,0.24,0
IN_US,0.5,266,0.47,ACTIVE,secondary,0.88,1
IN_SG,0.32,236,0.86,ACTIVE,primary,0.52,1
SG_US,0.87,359,0.97,BLOCKED,secondary,0.85,1
EU_IN,0.28,248,0.62,BLOCKED,primary,0.54,0
EU_IN,0.53,397,0.47,ACTIVE,secondary,0.61,1
IN_US,0.27,365,0.21,ACTIVE,primary,0.3,1
IN_EU,0.98,195,0.88,ACTIVE,primary,0.96,1
EU_IN,0.66,359,0.62,ACTIVE,primary,0.98,1
EU_IN,0.54,477,0.7,ACTIVE,primary,0.88,0
IN_SG,0.77,139,0.64,ACTIVE,secondary,0.93,0
IN_SG,0.82,289,0.84,ACTIVE,primary,0.32,1
SG_US,0.21,262,0.47,ACTIVE,primary,0.59,0
EU_IN,0.22,69,0.98,ACTIVE,primary,0.23,0
EU_US,0.32,245,0.17,BLOCKED,primary,0.84,0
IN_EU,0.27,261,0.38,ACTIVE,secondary,0.45,1
EU_IN,0.91,251,0.81,BLOCKED,primary,0.21,0
IN_EU,0.36,91,0.59,ACTIVE,primary,0.33,0
EU_IN,0.88,260,0.78,ACTIVE,secondary,0.82,0
SG_US,0.48,465,0.71,ACTIVE,secondary,0.74,0
EU_US,0.77,447,0.45,ACTIVE,primary,0.24,1
IN_EU,0.58,116,0.74,BLOCKED,primary,0.43,0
IN_SG,0.84,360,0.12,ACTIVE,primary,0.98,1
IN_EU,0.88,285,0.78,BLOCKED,primary,0.99,0
EU_IN,0.72,71,0.59,ACTIVE,primary,0.69,1
EU_US,0.57,386,0.59,BLOCKED,primary,0.83,0
EU_IN,0.82,195,0.84,BLOCKED,primary,0.98,0
EU_US,0.39,372,0.69,ACTIVE,secondary,0.45,0
IN_EU,0.57,290,0.56,ACTIVE,primary,0.88,1
EU_IN,0.27,363,0.72,ACTIVE,secondary,0.27,1
EU_IN,0.48,431,0.96,ACTIVE,primary,0.72,0
EU_US,0.35,252,0.93,ACTIVE,primary,0.3,1
IN_SG,0.23,216,0.59,ACTIVE,secondary,0.3,0
IN_SG,0.96,175,0.62,ACTIVE,primary,0.58,1
SG_US,0.4,88,0.87,ACTIVE,secondary,0.23,0
IN_US,0.87,107,0.77,ACTIVE,primary,0.68,1
SG_US,0.62,268,0.72,BLOCKED,primary,0.53,0
EU_IN,0.32,220,0.23,BLOCKED,primary,0.58,0
IN_EU,0.48,87,0.8,ACTIVE,secondary,0.95,0
EU_IN,0.3,283,0.82,ACTIVE,secondary,0.28,0
EU_US,0.79,165,0.57,ACTIVE,secondary,0.45,0
IN_US,0.76,187,0.47,ACTIVE,secondary,0.71,0
SG_US,0.45,225,0.68,ACTIVE,primary,0.57,1
EU_IN,0.39,247,0.8,BLOCKED,primary,0.72,0
EU_IN,0.28,283,0.92,ACTIVE,secondary,0.43,0
SG_US,0.28,196,0.31,BLOCKED,secondary,0.54,0
EU_IN,0.96,249,0.71,ACTIVE,secondary,0.6,1
IN_EU,0.34,368,0.16,BLOCKED,secondary,0.9,0
EU_IN,0.92,166,0.96,ACTIVE,secondary,0.76,1
SG_US,0.52,122,0.97,ACTIVE,primary,0.62,0
SG_US,0.93,173,0.8,ACTIVE,primary,0.23,1
IN_US,0.8,254,0.97,ACTIVE,primary,0.5,1
SG_US,0.52,173,0.24,BLOCKED,primary,0.54,1
IN_EU,0.71,54,0.56,BLOCKED,primary,0.7,0
IN_EU,0.53,450,0.12,ACTIVE,primary,0.41,1
IN_EU,0.61,123,0.42,ACTIVE,secondary,0.44,0
IN_SG,0.44,278,0.4,BLOCKED,secondary,0.45,0
SG_US,0.62,103,0.97,ACTIVE,secondary,0.87,0
EU_US,0.25,115,0.78,ACTIVE,primary,0.2,0
SG_US,0.97,454,0.38,BLOCKED,primary,0.54,1
SG_US,0.94,487,0.35,ACTIVE,secondary,0.66,1
SG_US,0.6,235,0.68,ACTIVE,primary,0.79,1
IN_SG,0.82,208,0.46,ACTIVE,secondary,0.49,1
EU_US,0.67,450,0.38,BLOCKED,primary,0.79,0
IN_US,0.58,91,0.82,ACTIVE,secondary,0.74,1
EU_IN,0.46,331,0.78,ACTIVE,secondary,0.61,1
SG_US,0.47,419,0.35,ACTIVE,secondary,0.39,0
EU_US,0.57,225,0.1,BLOCKED,secondary,0.8,0
IN_US,0.34,466,0.27,ACTIVE,primary,0.78,1
EU_US,0.44,430,0.59,ACTIVE,secondary,0.83,0
IN_EU,0.39,356,0.85,ACTIVE,primary,0.8,0
EU_IN,0.34,362,0.47,ACTIVE,secondary,0.59,1
EU_IN,0.53,196,0.94,ACTIVE,primary,0.33,0
EU_US,0.88,462,0.15,ACTIVE,primary,0.26,1
SG_US,0.59,121,0.2,ACTIVE,secondary,0.71,1
SG_US,0.37,238,0.86,BLOCKED,primary,0.28,0
IN_EU,0.77,231,0.81,ACTIVE,secondary,0.47,1
IN_EU,0.24,186,0.64,ACTIVE,secondary,0.22,0
IN_EU,0.27,412,0.37,ACTIVE,secondary,0.37,1
IN_EU,0.38,200,0.72,ACTIVE,primary,0.43,0
EU_US,0.37,424,0.56,ACTIVE,secondary,0.52,1
IN_EU,0.97,133,0.34,BLOCKED,primary,0.47,1
EU_IN,0.59,120,0.6,ACTIVE,secondary,0.58,1
SG_US,0.78,322,0.14,BLOCKED,secondary,0.93,0
IN_US,0.7,348,0.32,ACTIVE,primary,0.82,1
EU_IN,0.65,332,0.4,ACTIVE,secondary,0.75,1
EU_IN,0.97,406,0.49,ACTIVE,primary,0.83,1
IN_SG,0.93,379,0.54,ACTIVE,secondary,0.63,1
IN_EU,0.39,167,0.89,ACTIVE,primary,0.74,0
EU_IN,0.27,205,0.89,ACTIVE,secondary,0.9,1
IN_EU,0.88,300,0.44,ACTIVE,secondary,0.88,1
SG_US,0.97,250,0.53,ACTIVE,secondary,0.7,1
EU_IN,0.32,248,0.73,ACTIVE,secondary,0.26,0
EU_IN,0.47,462,0.6,ACTIVE,secondary,0.37,0
IN_US,0.27,446,0.25,BLOCKED,secondary,0.83,0
IN_US,0.59,310,0.1,ACTIVE,primary,0.8,0
IN_US,0.33,66,0.21,ACTIVE,primary,0.29,1
IN_EU,0.81,345,0.5,ACTIVE,primary,0.47,0
EU_US,0.92,231,0.62,ACTIVE,secondary,0.5,1
EU_US,0.38,392,0.21,ACTIVE,primary,0.35,1
EU_IN,0.33,103,0.29,ACTIVE,primary,0.46,1
IN_SG,0.52,442,0.87,ACTIVE,secondary,0.67,0
IN_US,0.89,298,0.62,ACTIVE,primary,0.57,1
IN_SG,0.71,110,0.87,ACTIVE,secondary,0.42,1
IN_EU,0.45,180,0.27,BLOCKED,primary,0.61,0
IN_SG,0.38,375,0.73,ACTIVE,secondary,0.52,0
EU_US,0.91,115,0.36,ACTIVE,secondary,0.69,1
SG_US,0.87,467,0.68,ACTIVE,primary,0.87,1
IN_US,0.73,79,0.4,ACTIVE,secondary,0.68,1
IN_EU,0.32,165,0.97,ACTIVE,primary,0.61,0
EU_IN,0.89,436,0.83,ACTIVE,primary,0.34,1
IN_EU,0.84,398,0.17,ACTIVE,secondary,0.77,1
EU_IN,0.46,407,0.36,ACTIVE,primary,0.78,0
IN_US,0.61,451,0.61,BLOCKED,secondary,0.82,0
IN_EU,0.9,112,0.92,BLOCKED,primary,0.24,0
SG_US,0.57,294,0.44,ACTIVE,primary,0.91,0
EU_US,0.82,77,0.15,ACTIVE,primary,0.41,1
IN_SG,0.73,456,0.39,ACTIVE,secondary,0.52,1
IN_US,0.28,304,0.32,ACTIVE,primary,0.59,0
EU_US,0.32,151,0.23,ACTIVE,secondary,0.89,1
IN_SG,0.27,353,0.88,ACTIVE,primary,0.76,1
EU_IN,0.67,280,0.11,ACTIVE,secondary,0.35,0
EU_IN,0.91,285,0.54,ACTIVE,secondary,0.22,1
IN_EU,0.79,111,0.59,ACTIVE,primary,0.44,1
SG_US,0.5,469,0.41,ACTIVE,primary,0.51,1
SG_US,0.84,335,0.93,BLOCKED,secondary,0.75,0
IN_US,0.63,294,0.63,ACTIVE,secondary,0.84,0
EU_IN,0.22,384,0.2,ACTIVE,secondary,0.93,1
IN_US,0.24,257,0.72,ACTIVE,secondary,0.35,0
SG_US,0.37,352,0.45,BLOCKED,secondary,0.24,0
EU_US,0.58,141,0.52,ACTIVE,secondary,0.92,1
SG_US,0.69,156,0.23,ACTIVE,primary,0.48,1
SG_US,0.43,103,0.32,ACTIVE,primary,0.6,1
EU_US,0.48,253,0.83,ACTIVE,secondary,0.65,0
EU_US,0.23,112,0.49,ACTIVE,secondary,0.64,1
IN_SG,0.94,233,0.11,BLOCKED,primary,0.81,0
SG_US,0.29,422,0.93,BLOCKED,primary,0.68,0
IN_EU,0.21,131,0.79,ACTIVE,primary,0.26,0
SG_US,0.61,186,0.5,BLOCKED,secondary,0.41,0
EU_US,0.72,374,0.69,ACTIVE,primary,0.58,0
EU_IN,0.51,391,0.79,ACTIVE,primary,0.22,0
IN_US,0.47,251,0.57,ACTIVE,secondary,0.92,1
SG_US,0.99,429,0.47,ACTIVE,secondary,0.86,0
EU_IN,0.77,296,0.72,ACTIVE,secondary,0.83,1
IN_US,0.61,123,0.34,ACTIVE,secondary,0.87,0
SG_US,0.45,117,0.57,BLOCKED,secondary,0.28,0
EU_IN,0.37,366,0.3,ACTIVE,primary,0.9,0
IN_SG,0.35,319,0.12,ACTIVE,primary,0.38,1
IN_EU,0.51,448,0.26,BLOCKED,secondary,0.58,0
EU_IN,0.24,188,0.88,ACTIVE,secondary,0.38,0
IN_US,0.82,383,1.0,ACTIVE,primary,0.96,1
IN_US,0.41,392,0.89,ACTIVE,secondary,0.49,0
IN_US,0.4,373,0.25,BLOCKED,secondary,0.52,0
IN_US,0.53,340,0.75,ACTIVE,secondary,0.91,0
IN_SG,0.42,422,0.77,ACTIVE,secondary,0.8,0
EU_IN,0.37,487,0.54,ACTIVE,secondary,0.86,1
IN_SG,0.52,193,0.33,ACTIVE,secondary,0.32,0
EU_US,0.85,305,0.92,ACTIVE,primary,0.97,1
EU_IN,0.57,455,0.28,ACTIVE,secondary,0.47,1
EU_IN,0.54,118,0.5,ACTIVE,primary,0.82,0
IN_SG,0.75,251,0.26,ACTIVE,primary,0.35,1
IN_EU,0.37,362,0.56,BLOCKED,secondary,0.44,0
SG_US,0.42,463,0.54,ACTIVE,secondary,0.49,1
IN_SG,0.23,424,0.21,ACTIVE,secondary,0.73,0
IN_EU,0.46,139,0.77,BLOCKED,primary,0.55,0
EU_IN,0.2,84,0.28,ACTIVE,primary,0.59,0
IN_US,0.24,385,0.73,ACTIVE,primary,0.33,0
IN_EU,0.3,89,0.4,BLOCKED,secondary,0.78,0
EU_IN,0.82,200,0.26,ACTIVE,primary,0.36,0
IN_SG,0.85,134,0.98,ACTIVE,primary,0.59,1
IN_EU,0.48,272,0.35,BLOCKED,primary,0.39,0
SG_US,0.64,321,0.66,BLOCKED,primary,0.34,0
EU_IN,0.84,277,0.11,ACTIVE,primary,0.49,1
SG_US,0.67,471,0.4,ACTIVE,secondary,0.39,1
SG_US,0.83,121,0.35,ACTIVE,secondary,0.66,0
EU_IN,0.55,284,0.59,ACTIVE,primary,0.58,1
IN_SG,0.6,434,0.58,ACTIVE,secondary,0.52,0
EU_US,0.38,241,0.15,ACTIVE,primary,0.59,1
SG_US,0.25,58,0.98,ACTIVE,primary,0.58,1
EU_US,0.46,347,0.91,BLOCKED,secondary,0.55,0
IN_EU,0.63,285,0.8,ACTIVE,primary,0.87,0
EU_US,0.63,401,0.15,ACTIVE,primary,0.5,1
IN_US,0.94,236,0.18,ACTIVE,primary,0.84,1
IN_SG,0.36,440,0.81,BLOCKED,primary,0.68,0
IN_EU,0.28,287,0.82,BLOCKED,primary,0.59,0
IN_EU,0.86,301,0.61,BLOCKED,secondary,0.88,0
EU_IN,0.29,318,0.76,ACTIVE,secondary,0.27,0
IN_EU,0.63,468,0.28,ACTIVE,primary,0.42,0
